i, M,rho_0,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,rho_7,rho_8,rho_9,rho_10,rho_11,rho_12,rho_13,rho_14,rho_15,rho_16,rho_17,rho_18,rho_19,r200
1.875000000000000000e+03,4.657096211690589627e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.031796463230184031e+02,1.077338190089789549e+02,3.208060438655662949e+01,6.525100913243875311e+01,3.246733401932753083e+01,4.231709542919177380e+01,2.286788402241151630e+01,2.314613112368704151e+01,1.772915583616717328e+01,7.338421353391828994e+00,7.281586370627639582e+00,4.462355410129866584e+00,2.728390634264496573e+00,2.174942827520489619e+00,1.231107927966596405e+00,8.664880269657687650e-01,5.403348977868217551e-01,8.449923706054687500e+01
1.876000000000000000e+03,6.809517369776618700e+00,0.000000000000000000e+00,4.107655705636735206e+02,5.061572869156343302e+01,2.063592926460368062e+02,1.432382223084412090e+02,9.884575588251190936e+01,1.182728350071155035e+02,7.296401832867647386e+01,6.405687519541415043e+01,5.063123646219376894e+01,4.355834450814550962e+01,3.114423918762872034e+01,1.886645519396665094e+01,1.247941188474608865e+01,9.200717045023681706e+00,5.483555961958383129e+00,3.660519387805250879e+00,2.146475306754277224e+00,1.003861245144482162e+00,4.284055019007407261e-01,9.592077636718750000e+01
1.877000000000000000e+03,9.198517873772805942e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.413837794125590790e+02,2.063592926460368062e+02,2.144666440692835181e+02,2.558916859458489341e+02,1.939732873664743806e+02,2.263348284990564707e+02,1.456080558220576506e+02,1.186340257403631853e+02,8.518761370944091027e+01,5.703614167209840957e+01,2.974280867918491467e+01,1.625037145290179907e+01,1.035938626399323859e+01,6.906827557801318740e+00,3.571163863382349923e+00,2.456915263808168604e+00,1.348907910907742425e+00,7.028197978361351295e-01,1.060315246582031250e+02
1.878000000000000000e+03,4.239304470377818213e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.058704599801353368e+02,1.031796463230184031e+02,0.000000000000000000e+00,1.460914608738419247e+02,1.039652072442393944e+02,3.968105286266209220e+01,6.825259788057789478e+01,3.712226319152002674e+01,3.818993580530252530e+01,2.020071653330312955e+01,1.736550915935006856e+01,8.368119500425057922e+00,5.347151991339035071e+00,3.099717727627659958e+00,1.633280776651909738e+00,1.147057409942366046e+00,5.862878198271193053e-01,3.426219067675982943e-01,8.189548492431640625e+01
1.879000000000000000e+03,9.407694377605459124e+00,1.088875776068492769e+02,4.621407548211720950e+02,1.950940620873884086e+02,3.511926658511949881e+02,4.174922513664021722e+02,2.266375768689528059e+02,2.845690317716990307e+02,2.077931365461031135e+02,1.526852370890590862e+02,1.811382445250261242e+02,9.576821748247756716e+01,6.265691517295228863e+01,3.607746670929280697e+01,1.879320949074112690e+01,1.251222483889993597e+01,7.761745493424617948e+00,4.113444510196479165e+00,2.287397259638114022e+00,1.071072729938531420e+00,5.805941722021653595e-01,1.068126449584960938e+02
1.880000000000000000e+03,3.282447763952415887e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.058704599801353368e+02,0.000000000000000000e+00,2.176704350022247425e+01,7.775266608202387886e+01,2.978326930467211042e+01,6.825506277083509588e+01,6.730173069127587837e+01,3.813294705176804911e+01,2.954571968488929201e+01,1.543423752768012669e+01,1.179853347817321740e+01,7.319321740719888503e+00,4.773195949324271048e+00,2.932364357433627333e+00,1.305649683992300636e+00,8.173730076392438093e-01,4.133278536406201353e-01,2.280748329550486841e-01,7.520263671875000000e+01
1.881000000000000000e+03,9.856586471383549153e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.140088631640808359e+01,3.045184749614696216e+02,3.441359526019989516e+02,2.546591460251634942e+02,2.332427633659945343e+02,1.725590201638146368e+02,1.626924595110721157e+02,1.047725002329711259e+02,7.647083586533061350e+01,5.216922388918582953e+01,3.228197503764690879e+01,1.684867385703226716e+01,1.187159204081158848e+01,6.127994904406871335e+00,3.923953235757781322e+00,2.576189007484918303e+00,1.532297446948956754e+00,8.712259448552240881e-01,1.085026397705078125e+02
1.882000000000000000e+03,9.559364414086831019e+00,8.195850632323865739e+02,8.215311411273470412e+02,4.392920660467542007e+02,1.760973671649998664e+02,1.079012823266175047e+02,2.885886319082018758e+02,2.583401085334634217e+02,2.633866630796279082e+02,1.853354281868689100e+02,1.176202754835992152e+02,7.735802289093385298e+01,4.417767588922178845e+01,2.995835427042723254e+01,1.523267557026438013e+01,1.004712229936534129e+01,7.048713431685703412e+00,4.457555228668576675e+00,2.777556230875291465e+00,1.437316788255102340e+00,6.818224707533091511e-01,1.073851318359375000e+02
1.883000000000000000e+03,1.001325003121870694e+01,1.231753731872309316e+02,0.000000000000000000e+00,8.518436805878451423e+02,4.243888638238105386e+02,4.713607505371182356e+02,2.450258557211326433e+02,1.734191538305232996e+02,1.272811246246606203e+02,1.633999408796006207e+02,1.358875146645408449e+02,6.798157643747113354e+01,5.453023300163599174e+01,3.364273955548293316e+01,1.905103469984728193e+01,1.378089820889504757e+01,6.972701158328140636e+00,4.056429478814125744e+00,2.541481309790906806e+00,1.476859166375232402e+00,7.897760803279205710e-01,1.090600891113281250e+02
1.884000000000000000e+03,9.961972942049113655e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.565310353764625120e+02,1.494575008401195362e+02,4.472195046178911753e+02,8.510529140379193791e+01,2.351885456450551430e+02,2.066915171159413944e+02,1.585235392618535002e+02,1.428073121399356182e+02,9.242283957254039706e+01,6.276014474976639690e+01,3.361011014777298556e+01,1.955413515358300813e+01,1.125215204813719438e+01,6.380360871257727773e+00,3.862246654599692075e+00,2.586096650428438615e+00,1.494531340927461649e+00,7.841099679448226834e-01,1.088745346069335938e+02
1.885000000000000000e+03,9.836575423963362041e+00,0.000000000000000000e+00,5.135486672204565366e+02,1.092469473172014602e+02,1.492584019318871071e+02,4.745958764223829576e+02,2.339731454515304563e+02,2.160215992905487212e+02,1.526884905189824622e+02,1.768060943932738951e+02,9.938967250780889628e+01,8.359748490175680047e+01,6.501455594563036300e+01,4.122746660628801862e+01,2.244604009669357225e+01,1.195647558820697576e+01,6.274990770277112162e+00,3.784664374381859098e+00,2.252578678632370934e+00,1.373531637541747008e+00,8.056414603118969842e-01,1.084092407226562500e+02
1.886000000000000000e+03,9.718364846316699612e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.373216184899792722e+02,2.311389262114014684e+02,1.320791019949507188e+02,1.344810667888679916e+02,1.603103114778532756e+02,1.776664295397629587e+02,1.744604515959931348e+02,1.196803007154825025e+02,7.891333636886932368e+01,6.946685560123572145e+01,4.357726158470382671e+01,2.541873621299388120e+01,1.318275395359712654e+01,7.809028591036403455e+00,4.371510046893046564e+00,2.122515770815869729e+00,1.136224929739709788e+00,6.155268404611108357e-01,1.079743652343750000e+02
1.887000000000000000e+03,7.501227319098457080e+00,8.195850632323865739e+02,4.107655705636735206e+02,4.735272277110142340e+02,2.063592926460368062e+02,3.590771061146389229e+02,2.104668593957493954e+02,1.558904600224973933e+02,1.003471449649516529e+02,1.264670701518455616e+02,1.019977074647342619e+02,5.299992508543168412e+01,3.769884011469672203e+01,2.100696946358280925e+01,9.843501645888141027e+00,6.867978784719028340e+00,4.372186141144592142e+00,2.578531239710097012e+00,1.872717957195893623e+00,1.009967548511604196e+00,9.719859599795571681e-01,9.904950714111328125e+01
1.888000000000000000e+03,1.049739987226362459e+01,1.801835965023596771e+02,4.871209621389473341e+02,5.371236143964511029e+02,3.625773949242986305e+02,3.643993853545866841e+02,5.079742799101095443e+02,3.831558074215061538e+02,3.470559280233261461e+02,2.431471603518283473e+02,1.715722588649004763e+02,1.126623180650471312e+02,6.407795206117957321e+01,4.187909703444699261e+01,2.332391936861326798e+01,1.417852608283912552e+01,7.837692445615721759e+00,4.196421277735651323e+00,1.953188205142756040e+00,1.257760138870401834e+00,7.649491662767858857e-01,1.107877197265625000e+02
1.889000000000000000e+03,9.888322757939418395e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.497807859530746555e+01,7.232530271310153580e+01,9.070928361689038866e+01,9.131099753330646251e+01,1.040184568092540474e+02,7.418739860845818157e+01,5.704699774407287549e+01,4.533105304935713775e+01,3.474567280402268210e+01,2.725117491053276808e+01,1.842774492044872758e+01,1.306019837098325453e+01,9.868851379208290808e+00,5.259666544252865172e+00,2.611111928479862510e+00,1.447416014839857379e+00,7.758656325434476475e-01,1.086148605346679688e+02
1.890000000000000000e+03,8.839847801331504940e+00,0.000000000000000000e+00,5.122350000557509020e+02,6.176113799404060956e+02,1.142217798397828332e+01,2.801167424735074860e+02,3.348510996202975321e+02,1.461222418254888282e+02,1.717621738184787716e+02,1.557510906870346048e+02,1.251963993762208815e+02,7.592642178708280198e+01,5.059530866987132214e+01,2.751443958427368131e+01,1.686652918802629841e+01,1.077942299538066351e+01,6.808297805593221064e+00,4.084897425235773483e+00,2.215252577699278191e+00,1.204926126119473251e+00,6.450171327663717369e-01,1.046231307983398438e+02
1.891000000000000000e+03,1.002889694636525419e+01,8.195850632323865739e+02,1.284475166447502943e+03,2.564321786068304618e+02,1.233792579606693494e+02,2.593482934807933020e+02,3.020609171253676095e+02,2.692659006376377988e+02,2.207017379134028374e+02,1.188120408798446448e+02,1.025606352386014493e+02,6.622441560793167525e+01,4.844682350598066733e+01,2.763541620390801867e+01,2.016980214250474646e+01,1.693820045390603823e+01,9.530854764671502721e+00,5.871756619790891030e+00,2.325369240610227983e+00,1.265830615228869194e+00,5.514821445848160364e-01,1.091189117431640625e+02
1.892000000000000000e+03,9.249406809079982139e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.117409199602706735e+02,2.063592926460368062e+02,8.004719141072172306e+01,2.556695253704775439e+02,1.624026019199968687e+02,9.125480515623590350e+01,9.304602564126882669e+01,6.659438624202350354e+01,5.221202494983253928e+01,4.465252764496279525e+01,2.905038882089213459e+01,2.117100471995913225e+01,9.524754902502227338e+00,6.686163004737633031e+00,4.129179840436539628e+00,2.450033805018137389e+00,1.417189738143010302e+00,8.281448186087910779e-01,1.062145843505859375e+02
1.893000000000000000e+03,9.281452985532988365e+00,0.000000000000000000e+00,4.107655705636735206e+02,2.190794086981952375e+02,1.551328884290442147e+02,3.896389842667403514e+02,2.399929752412207904e+02,2.002409008475529504e+02,1.785711238360798347e+02,1.626509275646745891e+02,1.647429632198191030e+02,9.384763655712447417e+01,6.207131690072199603e+01,2.919373705019971510e+01,2.017105512291815117e+01,1.062709827258582251e+01,5.679070905503271760e+00,3.851732642214306335e+00,2.312774947727670671e+00,1.203397695055942629e+00,7.431883599800600537e-01,1.063364715576171875e+02
